timestamp,category,channel_id,channel_handle,video_id,view_count,like_count,comment_count,subscriber_count
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,4AYmVSDt0fw,81126,1172,48,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,1dKPU6PXE6Y,365004,7078,663,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,3lYbuZzcwmk,591003,8131,971,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,jpa-ZTtJV_4,487710,7492,394,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,2tg5KiaTJRw,664040,7505,486,1460000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,7Ma9RodiBrI,488332,5874,321,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,TN6WgOR-R-Q,61108,651,55,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,X2NdiuXRdoM,113150,1141,91,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,2RudjJaBeco,141852,1291,85,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,i7ms1N_33AM,34395,432,53,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,aTa1iaNfW9U,211418,2828,160,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,QQa5TBMlHow,342786,5211,468,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,CMjSWOOwWNY,364720,9797,779,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,SLF-iRjwZik,131823,3150,100,611000
2025-06-01 01:11,Science,UCj-MI9DaXgAz412O9ybQ9WA,@이과형,WjyADV2nq9c,349932,8027,277,611000
2025-06-01 01:11,Science,UCwajXTjsIZsXrZkfVk_uY9w,@scoopknowledge,fiEGm-U0RIs,267,11,0,26
2025-06-01 01:11,Science,UCwajXTjsIZsXrZkfVk_uY9w,@scoopknowledge,jKlZgzG-XDM,71,4,0,26
2025-06-01 01:11,Science,UCwajXTjsIZsXrZkfVk_uY9w,@scoopknowledge,L2Rdz01c28c,63,4,0,26
2025-06-01 01:11,Science,UCwajXTjsIZsXrZkfVk_uY9w,@scoopknowledge,KdsluhPJYb0,108,8,0,26
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,6kug2Lmlbiw,172727,4333,370,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,IYAHieM4iZE,230398,5452,827,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,udDmL5UkI5s,475545,8689,422,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,r7kU1OoUEQg,300315,3692,85,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,qiVMK3luOV8,96238,2321,263,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,4Xze-DEGN7c,199749,5204,639,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,KZwV6dOfNuE,184902,4193,327,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,l31iJI3XnlE,340559,4714,276,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,K4gXtzmXt8k,405777,4646,289,371000
2025-06-01 01:11,Science,UCSLrpBAzr-ROVGHQ5EmxnUg,@codingapple,LJqa1sJoDe0,205364,3866,473,371000
2025-06-01 01:11,Science,UCiFYUP4_TI70yCkkVJAlxoA,@ebs.science - 사이언스,9Tcry58_vqY,26400,926,115,1120000
2025-06-01 01:11,Science,UCiFYUP4_TI70yCkkVJAlxoA,@ebs.science - 사이언스,Ka8vLAM9bK0,2228,65,0,1120000
2025-06-01 01:11,Science,UCiFYUP4_TI70yCkkVJAlxoA,@ebs.science - 사이언스,Esnrkrse26o,5465,123,18,1120000
2025-06-01 01:11,Science,UCiFYUP4_TI70yCkkVJAlxoA,@ebs.science - 사이언스,LN1hr80NyX4,306389,5261,452,1120000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,ZnvNTNy91Mg,1771,9,1,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,ug3mJZBZCN8,6964,103,2,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,8fDKFjGanUQ,1809,14,1,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,PSIhESoB3p0,2465,30,0,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,tARNO2mn-gI,1775,16,2,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,19NWBJNOfKU,9856,44,0,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,W_GRvU9uljo,3462,39,0,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,Tg3kQ7Xi1Zg,3731,42,3,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,3KW4E9R1Fo0,385,9,5,784000
2025-06-01 01:11,Science,UCZdBJIbJz0P9xyFipgOj1fA,@YTNSC,rUHgO7L-FV8,9103,44,0,784000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,iEUypnw3flc,47268,1961,65,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,UchXoYpMWc8,83377,1789,57,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,dJy7j2FvFSI,27767,1041,55,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,rUuQ8kgLNlg,27842,1269,93,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,wQs6cD4yY88,199119,5443,137,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,5QEmfOy7zVA,81580,2358,58,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,C3TimTwxWGI,171324,3406,79,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,kr_lzAz-ujA,129069,2714,58,4440000
2025-06-01 01:11,Pet,UCuKbAWuSG9F_UEF2Xngbq0A,@miso_ara,AMAgfT7OsT0,30812,878,85,4440000
